Track URI,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Explicit,Added By,Added At,Genres,Record Label,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
spotify:track:1UqhkbzB1kuFwt2iy4h29Q,Cough Syrup,Young The Giant (Special Edition),Young the Giant,2011,249520,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Roadrunner Records,0.534,0.721,11,-7.307,0,0.0417,0.0343,6.24e-06,0.115,0.225,128.978,3
spotify:track:5RRWirYSE08FPKD6Mx4v0V,San Francisco,Waiting For The Dawn,The Mowgli's,2013-01-01,173093,56,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Photo Finish / Republic Records,0.307,0.847,11,-4.215,1,0.0551,0.0215,0.0,0.0783,0.34,93.072,4
spotify:track:6BtmXhTJMM9sBTHeYYASGz,It's Time,Night Visions,Imagine Dragons,2012-09-04,237986,71,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Kid Ina Korner / Interscope,0.656,0.884,2,-4.748,1,0.0372,0.016,0.0,0.145,0.858,105.009,4
spotify:track:3f7OyfSoDbQC0LRDQiytPp,Mountain at My Gates,What Went Down,Foals,2015-08-28,244293,71,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Warner Records,0.495,0.931,2,-5.336,0,0.0469,0.0025,0.0819,0.246,0.617,104.05,4
spotify:track:1ZLroqJA8qoS5QEeCo0fA7,Breezeblocks,An Awesome Wave,alt-J,2012-05-28,227080,72,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Infectious Music,0.611,0.645,5,-7.368,1,0.0378,0.118,0.00115,0.146,0.253,74.99,4
spotify:track:454I78HEySdcHE8fcVabTb,Amsterdam,Broken Machine (Deluxe),Nothing But Thieves,2017-09-08,272240,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,RCA Records Label,0.511,0.934,3,-4.561,1,0.242,0.00403,3.48e-05,0.242,0.668,168.062,4
spotify:track:5cIWkWH6xVdEllQ9ksuu2E,Sun,Beacon,Two Door Cinema Club,2012-09-03,187720,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Kitsune,0.647,0.533,4,-5.464,0,0.0281,0.0112,0.000277,0.106,0.639,96.981,4
spotify:track:1trLEhC9nDvvj36MfnlwcJ,Someone New,Someone New,Laufey,2020-05-25,198000,61,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Laufey,0.49,0.261,0,-12.213,1,0.0375,0.892,7.95e-06,0.13,0.16,90.134,3
spotify:track:4M88Wd7Aps5LGRWMOC7gSH,Some Kind of Nature (feat. Lou Reed),Plastic Beach,Gorillaz;Lou Reed,2010-03-05,179866,55,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"glam rock,proto-punk",Parlophone UK,0.769,0.75,10,-5.092,1,0.0304,0.115,0.0208,0.0909,0.942,97.229,4
spotify:track:74lfGn1j0rBJ3YqR2mo4oU,Paracetamol,What Do You Think About the Car?,Declan McKenna,2017-04-21,318382,43,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Columbia,0.489,0.681,7,-6.32,1,0.0294,0.1,9.02e-06,0.637,0.132,83.996,4
spotify:track:0KAvb2CGAk4QMZ1NLqj16I,Stuck In My Teeth,Young Chasers (Deluxe),Circa Waves,2015-03-30,186800,33,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,[PIAS] Recordings Catalogue,0.429,0.896,0,-4.709,1,0.0509,0.00258,0.0,0.0845,0.655,194.068,4
spotify:track:6e2RMLjFz9CLa3CtKzXlpD,Captain Jack,Piano Man (Legacy Edition),Billy Joel,1973-11-07,438240,51,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,soft rock,Columbia/Legacy,0.39,0.649,0,-7.98,1,0.0434,0.494,0.000128,0.363,0.583,147.992,4
spotify:track:4ydzIb3mPmiSm30PIMIrq8,Sinking Ship,When We Were Friends,The Backseat Lovers,2019-01-27,307941,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,The Backseat Lovers,0.39,0.407,11,-11.562,1,0.0441,0.0261,1.7e-05,0.108,0.1,100.022,4
spotify:track:6Yu1OL8I0D4vjOzYdsXYGK,12:51,Room On Fire,The Strokes,2003-10-28,153133,69,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.451,0.889,4,-3.838,1,0.0379,0.312,0.8,0.558,0.592,145.056,4
spotify:track:5kxVyCgEUND7E2QKG7JmoF,Teddy Picker,Favourite Worst Nightmare,Arctic Monkeys,2007-04-22,165000,70,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.637,0.963,9,-5.116,1,0.0882,0.000286,0.000889,0.0449,0.823,150.1,4
spotify:track:5RWJMkdt7E1iVkjsVgoi5p,Handshake,Beacon,Two Door Cinema Club,2012-09-03,211097,44,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Kitsune,0.559,0.833,0,-5.046,0,0.0268,9.44e-05,0.288,0.426,0.801,130.984,4
spotify:track:59Y1f3y8FuLjadWY9Bx2LC,Letter To My 13 Year Old Self,Bewitched,Laufey,2023-09-08,262680,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Laufey,0.521,0.141,10,-14.915,1,0.03,0.97,0.000114,0.0992,0.235,92.06,4
spotify:track:1foMv2HQwfQ2vntFf9HFeG,Rhinestone Eyes,Plastic Beach,Gorillaz,2010-03-05,200173,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Parlophone UK,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,4
spotify:track:4frGi56qxFw6RJJwFLVr92,Stuck,Different Creatures,Circa Waves,2017-03-10,213453,22,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,[PIAS] Recordings Catalogue,0.566,0.645,0,-7.521,1,0.035,0.00024,0.214,0.102,0.294,124.052,3
spotify:track:2PAeLLcnw42x5ZszOfFz50,Fallout,The Balcony,Catfish and the Bottlemen,2014-09-15,210405,59,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Universal-Island Records Ltd.,0.358,0.851,8,-3.76,1,0.0549,9.66e-05,0.0,0.363,0.341,146.028,4
spotify:track:6oeawig19gwjWTBzE3WuDq,Intuition,When We Were Friends,The Backseat Lovers,2019-01-27,210588,52,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,The Backseat Lovers,0.319,0.288,0,-12.181,1,0.0332,0.188,0.000456,0.0928,0.0598,73.339,4
spotify:track:2LMloFiV7DHpBhITOaBSam,Hard To Explain,Is This It,The Strokes,2001-07-30,224426,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.406,0.682,7,-6.281,1,0.0584,0.000413,0.849,0.0999,0.623,82.495,4
spotify:track:49HYB8tppaxOsbBfeozPxu,Brick By Brick,Suck It and See,Arctic Monkeys,2011-06-06,179906,53,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.285,0.807,2,-4.741,1,0.0528,0.00123,0.00368,0.317,0.542,132.206,4
spotify:track:47TQjzeG4KI0XWWb0wkbri,Australia,Wincing The Night Away,The Shins,2007-01-23,236711,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie pop",Sub Pop Records,0.416,0.827,4,-5.177,1,0.0384,0.00428,0.000242,0.277,0.87,169.902,4
spotify:track:2ptK9UzYbcONIIKlvovPHc,Another Tale from Another English Town,Until the Colours Run,Lanterns on the Lake,2013-10-07,316036,20,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Bella Union,0.15,0.619,11,-10.789,1,0.055,0.647,0.926,0.0718,0.103,85.105,4
spotify:track:5N4erncE7kuUccm7zEmwzk,Electricity,Electricity,Silk City;Dua Lipa;Mark Ronson;Diplo,2018-09-06,238173,69,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"pop,moombahton",Columbia,0.588,0.67,0,-6.439,1,0.0473,0.0104,3.33e-06,0.338,0.505,118.159,4
spotify:track:6IM45SqAURH6PrvziDs1RQ,Why Won't They Talk To Me?,Lonerism,Tame Impala,2012-01-01,286093,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"neo-psychedelic,indie",Modular,0.516,0.871,7,-5.21,1,0.0503,0.553,0.0282,0.0841,0.17,129.946,4
spotify:track:0U0p8weaMIbIFMJ0CPlvHV,Sprawl II (Mountains Beyond Mountains),The Suburbs,Arcade Fire,2010-08-02,325546,53,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie rock,baroque pop",Sony Music CG,0.518,0.81,8,-6.445,1,0.029,0.016,0.0013,0.115,0.179,99.968,4
spotify:track:5g7rJvWYVrloJZwKiShqlS,Dirty Paws,My Head Is An Animal,Of Monsters and Men,2012-01-01,278373,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,folk pop,Universal Records,0.359,0.649,3,-7.06,1,0.0349,0.107,0.0124,0.0555,0.133,111.709,4
spotify:track:51DZ0wUocQ8sQfjnibXVcD,Unbelievers,Modern Vampires of the City,Vampire Weekend,2013-05-13,202666,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,baroque pop",XL Recordings,0.644,0.81,11,-7.685,1,0.0494,0.142,0.000624,0.169,0.835,154.903,4
spotify:track:7DdXf9x75iEVCHWfoRwRuR,Fitzpleasure,An Awesome Wave,alt-J,2012-09-18,219400,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Canvasback/ATL,0.584,0.594,9,-6.935,1,0.0487,0.142,0.00117,0.105,0.36,143.935,4
spotify:track:0ZfByLXCeKchuj7zi1CJ0S,Stolen Dance,Sadnecessary (Bonus Track Version),Milky Chance,2014-10-14,313626,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Neon,0.879,0.565,11,-8.809,1,0.037,0.412,0.000239,0.0798,0.685,114.009,4
spotify:track:4Sfa7hdVkqlM8UW5LsSY3F,Take a Walk,Gossamer,Passion Pit,2012-07-23,264546,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Columbia,0.566,0.755,11,-5.526,1,0.0368,0.0338,0.0,0.315,0.445,101.006,4
spotify:track:1jUkHIMc7UaJQuzWe5Iop2,Sweet Disposition,Conditions,The Temper Trap,2009-08-10,234360,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Infectious Music,0.542,0.813,2,-6.89,1,0.0429,0.0765,0.252,0.116,0.305,129.09,4
spotify:track:0wDEiGfq4pw7FAkYKpkwMo,Trojans,When It Was Now,Atlas Genius,2013-02-18,217386,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Warner Records,0.721,0.822,7,-4.843,1,0.0391,0.0113,7.01e-05,0.0898,0.536,140.002,4
spotify:track:3n4f847wW5oZe8NqkmWHNt,King of the Rodeo,Aha Shake Heartbreak,Kings of Leon,2005-02-22,145508,50,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,RCA/Legacy,0.595,0.911,9,-5.458,1,0.0314,0.0108,0.00229,0.0788,0.713,151.295,4
spotify:track:4VbDJMkAX3dWNBdn3KH6Wx,Helena Beat,Torches,Foster The People,2011-05-23,276173,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Columbia,0.67,0.876,5,-4.905,0,0.0536,0.0127,0.00302,0.109,0.736,126.968,4
spotify:track:2UWdUez9MB9yzL7Y81Mcip,The Suburbs,The Suburbs,Arcade Fire,2010-08-02,315200,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie rock,baroque pop",Sony Music CG,0.616,0.682,6,-6.148,0,0.0265,0.0578,0.0241,0.342,0.528,117.78,4
spotify:track:3mwvKOyMmG77zZRunnxp9E,Buddy Holly,Weezer,Weezer,1994-05-10,159226,81,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,alternative rock,DGC,0.556,0.92,8,-4.606,1,0.0367,0.00271,0.00021,0.117,0.771,121.138,4
spotify:track:2MLHyLy5z5l5YRp7momlgw,Island In The Sun,Weezer,Weezer,2001-05-15,200306,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,alternative rock,Geffen,0.654,0.81,4,-6.26,0,0.0288,0.00719,0.00251,0.165,0.661,114.622,4
spotify:track:0DwClY2t9YAWHBROMIgrXb,Ho Hey,The Lumineers,The Lumineers,2012-04-03,163133,84,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"folk pop,indie folk",Dualtone Music Group,0.685,0.466,0,-9.074,1,0.0304,0.791,2.06e-06,0.0914,0.353,79.936,4
spotify:track:7LVHVU3tWfcxj5aiPFEW4Q,Fix You,X&Y,Coldplay,2005-06-07,295533,86,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Parlophone Records Limited,0.209,0.417,3,-8.74,1,0.0338,0.164,0.00196,0.113,0.124,138.178,4
spotify:track:5GuZz08qie5efPtqsQFsdT,Chasing Cars,Eyes Open,Snow Patrol,2006-01-01,265506,61,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Polydor Records,0.558,0.603,9,-4.594,1,0.0275,0.208,3.71e-05,0.105,0.104,104.003,4
spotify:track:0Ln5tJyLX5qusquBOtq7wf,Fire,West Ryder Pauper Lunatic Asylum,Kasabian,2009,252279,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"britpop,indie,indie rock",Columbia,0.525,0.742,10,-5.643,1,0.0311,0.0874,0.149,0.117,0.179,117.029,4
spotify:track:3qaSqrrevBrb84xl5JlptU,Dakota,Language.Sex.Violence.Other?,Stereophonics,2005-01-01,297426,76,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,britpop,UMC (Universal Music Catalogue),0.506,0.93,4,-3.499,1,0.0675,0.129,0.00682,0.0931,0.305,146.994,4
spotify:track:72zZfHPYx43shcP3eKkYi5,Are You Gonna Be My Girl,Get Born (Deluxe Edition),Jet,2003-09-14,213800,80,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,BMG Rights Management (US) LLC,0.606,0.957,2,-3.404,1,0.0814,0.00117,0.000295,0.14,0.603,105.105,4
spotify:track:2RUhtNBh43RtSg0WBPPq3m,Naive,Inside In / Inside Out,The Kooks,2006-01-01,203506,66,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Virgin Records,0.547,0.816,8,-6.165,0,0.0624,0.0688,0.0,0.127,0.722,102.765,4
spotify:track:6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Currents,Tame Impala,2015-07-17,216320,91,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"neo-psychedelic,indie",Universal Music Australia Pty. Ltd.,0.64,0.74,4,-4.083,1,0.0284,0.0115,0.00678,0.167,0.785,116.879,4
spotify:track:2DrGEaqoruCSn0FffWCf5O,A-Punk,Vampire Weekend,Vampire Weekend,2008-01-27,137760,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,baroque pop",XL Recordings,0.551,0.819,2,-4.489,1,0.0525,0.0103,0.0437,0.153,0.846,174.917,4
spotify:track:4esUVfYnFcCCVHntx9FQCb,Lisztomania,Wolfgang Amadeus Phoenix,Phoenix,2009-05-25,241640,74,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,Glassnote - VMG,0.642,0.808,0,-6.406,1,0.0463,0.0383,0.00829,0.547,0.273,97.563,4
spotify:track:1FvDJ9KGxcqwv1utyPL3JZ,This Charming Man - 2011 Remaster,The Smiths,The Smiths,1984-02-20,162920,80,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"new wave,madchester,jangle pop",WM UK,0.611,0.846,11,-5.9,1,0.0436,0.00509,0.0,0.0784,0.751,103.912,4
spotify:track:6u0x5ad9ewHvs3z6u9Oe3c,Under Cover of Darkness,Angles,The Strokes,2011-03-21,235546,71,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.35,0.775,11,-3.364,1,0.054,0.00433,0.283,0.0676,0.588,199.866,4
spotify:track:2AT8iROs4FQueDv2c8q2KE,R U Mine?,AM,Arctic Monkeys,2013-09-09,201726,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.288,0.758,6,-5.692,0,0.0371,0.00616,0.0,0.303,0.619,97.094,4
spotify:track:40zg2wBTtzhyLVhFe9ixhN,Next Year,Beacon,Two Door Cinema Club,2012-08-31,251453,50,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Glassnote - VMG,0.563,0.809,2,-4.98,1,0.0694,0.00232,0.000614,0.0732,0.476,127.448,4
spotify:track:1hUXDEqjNIIbfjTcaz3jzb,Like the Movies,Typical of Me EP,Laufey,2021-04-30,162758,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Laufey,0.575,0.274,0,-10.242,1,0.035,0.908,8.67e-05,0.146,0.214,87.13,4
spotify:track:4Hff1IjRbLGeLgFgxvHflk,DARE (feat. Shaun Ryder & Roses Gabor),Demon Days,Gorillaz;Shaun Ryder;Roses Gabor,2005-05-23,244999,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Parlophone UK,0.76,0.891,11,-5.852,0,0.0372,0.0229,0.0869,0.298,0.966,120.264,4
spotify:track:5Bge1Dsqjc14hhGguYML5w,Why Do You Feel So Down,What Do You Think About the Car?,Declan McKenna,2017-04-21,220700,58,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Columbia,0.558,0.909,7,-5.851,1,0.0406,0.0576,0.0,0.102,0.452,114.56,4
spotify:track:6LjYCNYv3g4go2SkMxq3cn,Get Away,Young Chasers (Deluxe),Circa Waves,2015-03-30,202133,33,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,[PIAS] Recordings Catalogue,0.316,0.95,7,-4.811,1,0.0662,0.00121,0.0,0.413,0.405,170.058,4
spotify:track:2sewj0rFvlr3aEM3bGy12n,Twice,The Ride,Catfish and the Bottlemen,2016-05-27,196946,58,True,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Universal-Island Records Ltd.,0.408,0.817,0,-4.59,1,0.0759,0.000163,0.03,0.403,0.288,136.617,4
spotify:track:6yjKlmm7vOszkXEUku1EM1,New York State of Mind,Turnstiles,Billy Joel,1976-05-19,363286,67,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,soft rock,Columbia,0.506,0.373,0,-9.473,1,0.0347,0.499,4.05e-05,0.323,0.194,121.289,4
spotify:track:74f0dpqHhTeTJzs4pmZ1yq,Pool House,When We Were Friends,The Backseat Lovers,2019-01-27,269411,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,The Backseat Lovers,0.594,0.355,7,-11.184,1,0.0305,0.0478,0.000109,0.0559,0.327,134.097,4
spotify:track:3jjQHULAVn71k40mKwGMiV,Juicebox,First Impressions Of Earth,The Strokes,2006-01-03,194573,63,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.462,0.981,2,-2.371,0,0.127,0.00166,0.00894,0.0856,0.547,154.995,4
spotify:track:0NdTUS4UiNYCNn5FgVqKQY,Snap Out Of It,AM,Arctic Monkeys,2013-09-09,193030,81,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,garage rock",Domino Recording Co,0.728,0.638,5,-6.455,0,0.0336,0.249,0.0,0.116,0.872,130.014,4
spotify:track:0zo5H2QWXCkarmPSK2KJvH,Something Good Can Work,Tourist History,Two Door Cinema Club,2010-02-17,164186,65,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Glassnote - VMG,0.649,0.833,0,-5.079,1,0.0355,0.00552,0.000748,0.186,0.679,119.942,4
spotify:track:5Uro6tis4oexrT4Po1q71H,Love Flew Away,Love Flew Away,Laufey;Adam Melchor,2021-10-07,147346,61,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Laufey,0.411,0.361,5,-8.466,1,0.0302,0.92,2.36e-06,0.102,0.315,86.325,4
spotify:track:2Z1S3InD7DBSN4RuRO4eRp,Young Chasers,Young Chasers (Deluxe),Circa Waves,2015-03-30,129640,29,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,[PIAS] Recordings Catalogue,0.322,0.945,4,-4.67,1,0.0566,0.000146,0.00527,0.465,0.315,184.018,4
spotify:track:1xOXXYh6lTW8laxlW7JP2J,Only the Good Die Young,The Stranger (Legacy Edition),Billy Joel,1977,235560,68,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,soft rock,Columbia/Legacy,0.579,0.872,0,-6.126,1,0.159,0.159,0.0,0.0935,0.761,76.214,4
spotify:track:3SUusuA9jH1v6PVwtYMbdv,Last Nite,Is This It,The Strokes,2001-07-30,193373,70,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.624,0.899,0,-5.709,1,0.0296,0.0221,0.000137,0.0975,0.79,104.061,4
spotify:track:1MHYAqWWdDRePmnqORynrq,Kathleen,The Balcony,Catfish and the Bottlemen,2014-09-15,160886,66,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Universal-Island Records Ltd.,0.489,0.892,11,-4.757,0,0.0786,0.000369,0.00293,0.411,0.598,137.93,4
spotify:track:7MfNoHB8JRNbSQ8P3eAfMQ,T-Shirt Weather,Young Chasers (Deluxe),Circa Waves,2015-03-30,192120,59,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,indie,[PIAS] Recordings Catalogue,0.421,0.95,4,-4.603,1,0.0662,0.00145,1.1e-05,0.245,0.472,160.02,4
spotify:track:1rMlnD8S0hX7IHZXZDt3gH,Everything Matters,The Gods We Can Touch,AURORA;Pomme,2022-01-21,213906,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"norwegian pop,art pop,french pop",Decca (UMO),0.453,0.325,7,-9.758,0,0.0484,0.657,6.53e-05,0.0697,0.324,160.38,3
spotify:track:4iZxeyibg6w4EFCOoAQ6Eh,What You Know,Tourist History,Two Door Cinema Club,2010-02-17,191400,80,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Glassnote - VMG,0.556,0.763,6,-3.952,0,0.0413,0.000728,6.79e-06,0.071,0.814,138.984,4
spotify:track:57Xjny5yNzAcsxnusKmAfA,Reptilia,Room On Fire,The Strokes,2003-10-28,219826,80,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"garage rock,indie rock,alternative rock",RCA Records Label,0.489,0.649,9,-5.11,1,0.0336,0.000603,0.713,0.101,0.77,158.009,4
spotify:track:7sNcXwdbrtMfiYZPiQm2kf,The Key to Life on Earth,Zeros,Declan McKenna,2020-09-04,246586,49,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Columbia,0.519,0.94,3,-2.09,1,0.0648,0.000886,1.96e-06,0.1,0.597,128.025,4
spotify:track:0q6LuUqGLUiCPP1cbdwFs3,On Melancholy Hill,Plastic Beach,Gorillaz,2010-03-05,233866,83,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Parlophone UK,0.689,0.739,2,-5.81,1,0.026,1.51e-05,0.509,0.064,0.578,120.423,4
spotify:track:0OuOPYd05eORfLw94apb8j,Street by Street,Street by Street,Laufey,2020-04-06,224098,62,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,,Laufey,0.694,0.279,0,-10.871,1,0.0546,0.87,2.49e-06,0.137,0.216,82.068,4
spotify:track:1JmRbZclLHgneDrpyA9e3X,Undercover Martyn,Tourist History,Two Door Cinema Club,2010-02-17,167773,73,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,"indie,indie rock",Glassnote - VMG,0.439,0.86,11,-4.824,0,0.166,0.00043,1.59e-05,0.0783,0.577,159.82,4
spotify:track:5vollujufHY0jMZxx77VWr,All These Things That I've Done,Hot Fuss,The Killers,2004,301866,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-02T19:38:59Z,alternative rock,Island Records,0.539,0.702,6,-7.291,1,0.0436,0.00245,2.37e-05,0.117,0.206,118.106,4
spotify:track:1v7ptGUBS2DbbRmfIG0hU2,Touch,Cry,Cigarettes After Sex,2019-10-25,292853,78,False,31mb5e57eem4nrdh66w2jia2xdui,2026-03-07T23:55:32Z,dream pop,Partisan Records,0.485,0.502,6,-9.404,1,0.024,0.365,0.915,0.103,0.38,95.93,4
spotify:track:53iuhJlwXhSER5J2IYYv1W,The Fate of Ophelia,The Life of a Showgirl,Taylor Swift,2025-10-03,226073,96,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-03T17:44:11Z,,Taylor Swift,0.726,0.598,5,-5.179,1,0.0291,0.265,0.0,0.102,0.519,123.921,4
spotify:track:0IjdXwCEhZR7JIwq6Za8j5,Jane!,Jane!,The Long Faces,2018-07-03,186986,88,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-09T22:08:43Z,,North West Sound Recordings,0.483,0.542,1,-10.928,0,0.0365,0.0213,1.29e-06,0.105,0.744,146.099,4
spotify:track:0czRI0qwOQDe1tIIrsvkaK,Distant Dreamer,Rockferry,Duffy,2008,305666,51,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-10T23:51:55Z,,Polydor Records,0.399,0.604,2,-4.325,1,0.0288,0.00426,0.00126,0.386,0.146,94.962,4
spotify:track:0j2T0R9dR9qdJYsB7ciXhf,Stronger,Graduation,Kanye West,2007-09-11,311866,85,True,31mb5e57eem4nrdh66w2jia2xdui,2026-04-29T08:49:09Z,rap,Roc-A-Fella,0.617,0.716,1,-7.858,1,0.136,0.0056,0.0,0.408,0.496,104.014,4
spotify:track:2bLqfJjuC5syrsgDsZfGmn,The Way I Are,Shock Value,Timbaland;Keri Hilson;D.O.E.,2007-01-01,179120,87,False,31mb5e57eem4nrdh66w2jia2xdui,2026-04-30T12:52:07Z,,Interscope/Blackground Records,0.729,0.807,6,-6.492,1,0.0936,0.181,0.75,0.319,0.765,114.742,4
